profile,architecture,controller,mean_L,cvar90_L,worst_L,mean_V,cvar90_V,failure_rate,mean_unsafe_duration,mean_final_I,min_final_I,fail_p_rate,fail_a_rate,fail_h_rate,fail_phi_rate,fail_m_rate,fail_I_rate,worst_max_a,worst_max_h,worst_max_p,worst_min_m,cooling_scale,supply_scale,impulse_scale,resource_score
combined_moderate,C1.30_S1.60_I1.03,a10_minimax_v07,3.1338880726904943,4.014904375045164,4.088483273392558,0.0,0.0,0.0,0.0,1.0772740773132434,1.0495109959483018,0.0,0.0,0.0,0.0,0.0,0.0,0.3703237062730404,0.9429756376104373,0.7946499747490232,0.25280719465048523,1.3,1.6,1.03,0.9225000000000001
combined_moderate,C1.40_S1.50_I1.05,a10_minimax_v07,3.185112654983386,4.037330123150776,4.08082577282294,5.313001986841542e-09,5.313001986841542e-09,0.0125,0.00013541666666666563,1.087016300425557,1.049580331411233,0.0,0.0,0.0,0.0,0.0125,0.0,0.36946612435088994,0.9350233106508056,0.7946626089789848,0.14093571435826377,1.4,1.5,1.05,0.9375
combined_moderate,C1.30_S1.60_I1.05,a10_minimax_v07,3.1339379641703524,4.015608102040467,4.089136748282444,0.0,0.0,0.0,0.0,1.0981845520354692,1.069819874935008,0.0,0.0,0.0,0.0,0.0,0.0,0.3703277634441942,0.9429735448846167,0.7946061716674696,0.25055266329266246,1.3,1.6,1.05,0.9375000000000002
combined_moderate,C1.20_S1.75_I1.00,a10_minimax_v07,3.062206240329264,3.9301253421690836,4.0939236696386265,0.0,0.0,0.0,0.0,1.0556973669607301,1.036841517973098,0.0,0.0,0.0,0.0,0.0,0.0,0.3695458132711163,0.9502937994529315,0.7946674358921526,0.4365718754696973,1.2,1.75,1.0,0.95
combined_moderate,C1.20_S1.75_I1.03,a10_minimax_v07,3.0618000204582723,3.929047158625263,4.089233430722228,0.0,0.0,0.0,0.0,1.0873648264509552,1.067913587922494,0.0,0.0,0.0,0.0,0.0,0.0,0.36955221259532195,0.9502950639555591,0.79459032669544,0.43803796220920327,1.2,1.75,1.03,0.9724999999999999
combined_moderate,C1.20_S1.75_I1.05,a10_minimax_v07,3.0618516101216193,3.928905993713558,4.088281625359919,0.0,0.0,0.0,0.0,1.108472230659541,1.088616763144916,0.0,0.0,0.0,0.0,0.0,0.0,0.36955501670480617,0.9502670187941438,0.79454893123687,0.4383784199143477,1.2,1.75,1.05,0.9875
combined_moderate,C1.00_S2.00_I1.00,a10_minimax_v07,2.986390786707819,3.801030054711425,3.959577446051468,0.0,0.0,0.0,0.0,1.0554251297206934,1.0356506185474965,0.0,0.0,0.0,0.0,0.0,0.0,0.36666940649483976,0.9646896169405704,0.7945262989548608,0.660774638705993,1.0,2.0,1.0,1.0
combined_moderate,C1.40_S1.60_I1.00,a10_minimax_v07,3.1670696548461796,4.052927407375522,4.125211739656872,0.0,0.0,0.0,0.0,1.046618138971974,1.0182943047955706,0.0,0.0,0.0,0.0,0.0,0.0,0.3722833398089965,0.9359165397641914,0.7948003795469701,0.2516535651578551,1.4,1.6,1.0,1.0
combined_moderate,C1.50_S1.50_I1.00,a10_minimax_v07,3.219739313353217,4.072483573078223,4.115843891221472,5.903538369356033e-09,5.903538369356033e-09,0.0125,0.00013541666666666563,1.0359024775472403,1.0004419632783226,0.0,0.0,0.0,0.0,0.0125,0.0,0.3715221544859135,0.927446154031255,0.7948636470791345,0.1408013286895748,1.5,1.5,1.0,1.0
combined_moderate,C1.00_S2.00_I1.03,a10_minimax_v07,2.986454035921234,3.800092576337148,3.9553036600796316,0.0,0.0,0.0,0.0,1.0870598764264876,1.066661908067713,0.0,0.0,0.0,0.0,0.0,0.0,0.3666727428056655,0.9646606387097837,0.7944610599818606,0.6611746604092372,1.0,2.0,1.03,1.0225
combined_moderate,C1.40_S1.60_I1.03,a10_minimax_v07,3.166867972708883,4.054686799090283,4.126047379348574,0.0,0.0,0.0,0.0,1.078023587204881,1.048849219720629,0.0,0.0,0.0,0.0,0.0,0.0,0.37228918158638774,0.9359207484792277,0.7947154723404951,0.25033466088485373,1.4,1.6,1.03,1.0225
combined_moderate,C1.50_S1.50_I1.03,a10_minimax_v07,3.220224973118114,4.074019484953652,4.1167819947785915,3.916007032973986e-09,3.916007032973986e-09,0.0125,0.00013541666666666563,1.0668863331035374,1.0300160460319625,0.0,0.0,0.0,0.0,0.0125,0.0,0.37156060390887247,0.9274629262313897,0.7947794171872,0.1419890050800483,1.5,1.5,1.03,1.0225
combined_moderate,C1.00_S2.00_I1.05,a10_minimax_v07,2.9869924278787328,3.7996668802134255,3.954492637409452,0.0,0.0,0.0,0.0,1.108149579095333,1.0872963925609187,0.0,0.0,0.0,0.0,0.0,0.0,0.366674978725508,0.9645773947973891,0.7944227431304757,0.6613402334358255,1.0,2.0,1.05,1.0375
combined_moderate,C1.40_S1.60_I1.05,a10_minimax_v07,3.1669109054987628,4.055431505657033,4.126289718915584,0.0,0.0,0.0,0.0,1.0989472761283774,1.0690867155694759,0.0,0.0,0.0,0.0,0.0,0.0,0.3722934698224823,0.9359228244100024,0.794662801077182,0.24778567406725663,1.4,1.6,1.05,1.0375
combined_moderate,C1.50_S1.50_I1.05,a10_minimax_v07,3.2207064934938905,4.075122543516665,4.116917644760475,4.5842708620225766e-09,4.5842708620225766e-09,0.0125,0.00013541666666666563,1.0875168384014064,1.049849662792959,0.0,0.0,0.0,0.0,0.0125,0.0,0.37157888044038584,0.9274719878627422,0.7947267419218033,0.1414544948324212,1.5,1.5,1.05,1.0375
combined_moderate,C1.30_S1.75_I1.00,a10_minimax_v07,3.094927505126729,3.9699642223042235,4.128392519426864,0.0,0.0,0.0,0.0,1.0567576701541082,1.0374970130811385,0.0,0.0,0.0,0.0,0.0,0.0,0.37139685494934715,0.9432602436634829,0.7947358247700151,0.437194602695281,1.3,1.75,1.0,1.05
combined_moderate,C1.30_S1.75_I1.03,a10_minimax_v07,3.0942951864134263,3.968914592821731,4.12397658115402,0.0,0.0,0.0,0.0,1.0884565217272975,1.0685936161429326,0.0,0.0,0.0,0.0,0.0,0.0,0.37139964824795685,0.9432616339441079,0.794650229418029,0.4389617833444618,1.3,1.75,1.03,1.0725
combined_moderate,C1.30_S1.75_I1.05,a10_minimax_v07,3.094263842005008,3.969027940055362,4.123304524772702,0.0,0.0,0.0,0.0,1.1095855209600747,1.0893222710259685,0.0,0.0,0.0,0.0,0.0,0.0,0.37140145365931015,0.9432578542989717,0.7946064058717045,0.43920334719215937,1.3,1.75,1.05,1.0875000000000001
combined_moderate,C1.10_S2.00_I1.00,a10_minimax_v07,3.015140406048225,3.8454979422697324,3.9887644855076747,0.0,0.0,0.0,0.0,1.0565477972704684,1.0362520611668398,0.0,0.0,0.0,0.0,0.0,0.0,0.3686253794075024,0.9574735310984104,0.7945959928526234,0.6597602320150036,1.1,2.0,1.0,1.1
combined_moderate,C1.50_S1.60_I1.00,a10_minimax_v07,3.202993821407752,4.091285168502653,4.162616382662754,0.0,0.0,0.0,0.0,1.047382672961941,1.0176940528088347,0.0,0.0,0.0,0.0,0.0,0.0,0.37423842341500757,0.9289061298402823,0.7948638582341917,0.24887295222970032,1.5,1.6,1.0,1.1
combined_moderate,C1.60_S1.50_I1.00,a10_minimax_v07,3.25730517852855,4.113795497315438,4.1533755279751725,5.511232056083702e-09,5.511232056083702e-09,0.0125,0.00013541666666666563,1.036441431693439,1.0015378785724591,0.0,0.0,0.0,0.0,0.0125,0.0,0.37364178202299636,0.9194132479448079,0.7949264168878226,0.14105852928629906,1.6,1.5,1.0,1.1
combined_moderate,C1.10_S2.00_I1.03,a10_minimax_v07,3.0150629965573055,3.8446861092269504,3.98511890767487,0.0,0.0,0.0,0.0,1.0882163557460642,1.0672966806501671,0.0,0.0,0.0,0.0,0.0,0.0,0.36862854276558327,0.9574695474173699,0.7945271703868424,0.6602324465096794,1.1,2.0,1.03,1.1225
combined_moderate,C1.50_S1.60_I1.03,a10_minimax_v07,3.202878601764121,4.092768579535859,4.163131612368928,0.0,0.0,0.0,0.0,1.0788019559486834,1.0482577086575247,0.0,0.0,0.0,0.0,0.0,0.0,0.3742468876763494,0.9289114301008553,0.7947796273810597,0.24685662245977252,1.5,1.6,1.03,1.1225
combined_moderate,C1.60_S1.50_I1.03,a10_minimax_v07,3.257858291957715,4.115460797915089,4.154143568741967,3.4753902176743983e-09,3.4753902176743983e-09,0.0125,0.00011458333333333181,1.0674313643193032,1.0311969573467181,0.0,0.0,0.0,0.0,0.0125,0.0,0.37367956957592147,0.9194362760061551,0.7948428476750752,0.14237279620414672,1.6,1.5,1.03,1.1225
combined_moderate,C1.10_S2.00_I1.05,a10_minimax_v07,3.0153785045799864,3.844398784180582,3.9844270593835533,0.0,0.0,0.0,0.0,1.1093314269777026,1.0879702490428076,0.0,0.0,0.0,0.0,0.0,0.0,0.3686307528710415,0.9574157479380938,0.7944892527035239,0.6603753435580447,1.1,2.0,1.05,1.1375000000000002
combined_moderate,C1.50_S1.60_I1.05,a10_minimax_v07,3.202940430729833,4.093432652469164,4.162916615046051,0.0,0.0,0.0,0.0,1.0997349849929452,1.068568678166462,0.0,0.0,0.0,0.0,0.0,0.0,0.3742510798451804,0.9289140964409561,0.7947269515303201,0.24546250547479342,1.5,1.6,1.05,1.1375000000000002
combined_moderate,C1.60_S1.50_I1.05,a10_minimax_v07,3.2585136959508376,4.11706139104508,4.154154543449573,4.383311972054491e-09,4.383311972054491e-09,0.0125,0.00013541666666666563,1.088063641113593,1.0509431192439334,0.0,0.0,0.0,0.0,0.0125,0.0,0.37369514815812566,0.9194472511164609,0.7947906249359158,0.14162139663343995,1.6,1.5,1.05,1.1375000000000002
combined_moderate,C1.40_S1.75_I1.00,a10_minimax_v07,3.1272838565294094,4.007895362009125,4.167850439881656,0.0,0.0,0.0,0.0,1.0578361674818548,1.0381791475392472,0.0,0.0,0.0,0.0,0.0,0.0,0.3732238071206636,0.9363277567494168,0.7948006333808851,0.4384103200530904,1.4,1.75,1.0,1.15
combined_moderate,C1.40_S1.75_I1.03,a10_minimax_v07,3.12674694288649,4.0078505764047065,4.163982549629422,0.0,0.0,0.0,0.0,1.089564839034893,1.0693015668425492,0.0,0.0,0.0,0.0,0.0,0.0,0.37322500421224164,0.9363292458801065,0.7947157251210009,0.43947603484228914,1.4,1.75,1.03,1.1724999999999999
combined_moderate,C1.40_S1.75_I1.05,a10_minimax_v07,3.126662563073844,4.008016137724181,4.16319824289628,0.0,0.0,0.0,0.0,1.1107150839984345,1.090049454094957,0.0,0.0,0.0,0.0,0.0,0.0,0.3732254071712088,0.9363297837533368,0.7946630337307222,0.43868855850586214,1.4,1.75,1.05,1.1875
combined_moderate,C1.20_S2.00_I1.00,a10_minimax_v07,3.0449334862427895,3.891218822434473,4.022053421605323,0.0,0.0,0.0,0.0,1.0576882332108455,1.0368854126667022,0.0,0.0,0.0,0.0,0.0,0.0,0.3705034975725354,0.9503571827485531,0.7946676781201063,0.6590593512412382,1.2,2.0,1.0,1.2
combined_moderate,C1.60_S1.60_I1.00,a10_minimax_v07,3.2409930151602246,4.130146174513616,4.201090006619084,0.0,0.0,0.0,0.0,1.0481766711749176,1.0180338260068724,0.0,0.0,0.0,0.0,0.0,0.0,0.3761987969863666,0.9218929495992582,0.794926626724165,0.24567261202227106,1.6,1.6,1.0,1.2000000000000002
combined_moderate,C1.20_S2.00_I1.03,a10_minimax_v07,3.044779600489919,3.8904091370530534,4.018728634306704,0.0,0.0,0.0,0.0,1.0893910160245988,1.0679584556232375,0.0,0.0,0.0,0.0,0.0,0.0,0.37050651710074733,0.9503580752954005,0.794590551432691,0.6597078573483782,1.2,2.0,1.03,1.2225
combined_moderate,C1.60_S1.60_I1.03,a10_minimax_v07,3.2408258446916087,4.13141924736542,4.201220153032892,0.0,0.0,0.0,0.0,1.079616658716856,1.0486455624581263,0.0,0.0,0.0,0.0,0.0,0.0,0.3762055027227111,0.9218988724455279,0.7948430565155769,0.24459325035045257,1.6,1.6,1.03,1.2225000000000001
combined_moderate,C1.20_S2.00_I1.05,a10_minimax_v07,3.044951480305984,3.89019481614954,4.018084970593379,0.0,0.0,0.0,0.0,1.1105308509882739,1.0886630995052253,0.0,0.0,0.0,0.0,0.0,0.0,0.3705085294136202,0.9503304340700283,0.7945491554097405,0.6598666288193706,1.2,2.0,1.05,1.2375
