profile,architecture,controller,mean_L,cvar90_L,worst_L,mean_V,cvar90_V,failure_rate,mean_unsafe_duration,mean_final_I,min_final_I,fail_p_rate,fail_a_rate,fail_h_rate,fail_phi_rate,fail_m_rate,fail_I_rate,worst_max_a,worst_max_h,worst_max_p,worst_min_m,cooling_scale,supply_scale,impulse_scale,resource_score
combined_harsh,C1.75_S2.00_I1.05,a10_minimax_v07,3.3760601239744417,4.1681874201159825,4.410870793377891,0.00011216110296929506,0.0007876099688534737,0.3625,0.13078125,1.0901740478852138,1.072501976266645,0.0,0.0,0.3625,0.0,0.0,0.0,0.3995799803742304,1.0758845291873071,0.7920626734484844,0.5491375649449305,1.75,2.0,1.05,1.7875
combined_harsh,C1.60_S1.75_I1.03,a10_minimax_v07,3.389677421229763,4.1774551952937795,4.396604955983876,0.00018116022454046376,0.0011679098424444685,0.375,0.1558645833333333,1.0598768731263875,1.0394857815836507,0.0,0.0,0.3875,0.0,0.0,0.0,0.39085738057554303,1.0891541018787003,0.7920027263626743,0.24563084719845393,1.6,1.75,1.03,1.3725
combined_harsh,C1.60_S1.75_I1.05,a10_minimax_v07,3.399134733955568,4.177324038254569,4.396746719754009,0.00015831283109721603,0.0010473817939147196,0.375,0.1540833333333333,1.0797678583993064,1.0570555814554015,0.0,0.0,0.375,0.0,0.0,0.0,0.3908747796305727,1.0844668013647913,0.791976887864891,0.24445996864184374,1.6,1.75,1.05,1.3875000000000002
combined_harsh,C1.75_S2.00_I1.00,a10_minimax_v07,3.352013308149661,4.162273799285903,4.4113163017852886,0.0001404825673550838,0.0009602775042854435,0.375,0.13372916666666662,1.0389175420020333,1.0232778603868442,0.0,0.0,0.375,0.0,0.0,0.0,0.39958773379227897,1.0854802407455029,0.7925554526064564,0.5507998658943593,1.75,2.0,1.0,1.75
combined_harsh,C1.60_S2.00_I1.03,a10_minimax_v07,3.345630786369459,4.098548727873295,4.314897073545039,0.00020118999295539976,0.0012654499247143776,0.3875,0.15907291666666662,1.0685307361709016,1.052106156234689,0.0,0.0,0.4125,0.0,0.0,0.0,0.3971249106597455,1.0896406324605514,0.7920028159008876,0.552915860737682,1.6,2.0,1.03,1.6225
combined_harsh,C1.60_S2.00_I1.05,a10_minimax_v07,3.355557246002821,4.101466560824441,4.314748491187537,0.00018246863898413904,0.0011607781384384485,0.3875,0.15765624999999997,1.0889078908032714,1.0715999575843806,0.0,0.0,0.3875,0.0,0.0,0.0,0.3971211827265978,1.0852693603322787,0.7919769772745692,0.5522864499741315,1.6,2.0,1.05,1.6375000000000002
combined_harsh,C1.60_S1.75_I1.00,a10_minimax_v07,3.374296909812455,4.177528756471474,4.395811118439774,0.00021165022703797956,0.0013274727731172175,0.4,0.15976041666666665,1.0297689179983487,1.0127227386138382,0.0,0.0,0.4125,0.0,0.0,0.0,0.3908492374766218,1.095548520340767,0.7923440108010704,0.24525493486728825,1.6,1.75,1.0,1.35
combined_harsh,C1.50_S1.75_I1.05,a10_minimax_v07,3.3867464088020385,4.138970570906428,4.354239201406952,0.00021328852362283965,0.0013215439388268406,0.4125,0.17431249999999995,1.0794535256798,1.060268050817025,0.0,0.0,0.4125,0.0,0.0,0.0,0.389480502527924,1.0905713664827148,0.7919244460785966,0.24579679620357126,1.5,1.75,1.05,1.2875
combined_harsh,C1.60_S2.00_I1.00,a10_minimax_v07,3.330283296697421,4.095141620110974,4.315590667245126,0.0002247568695626566,0.0013976933294261261,0.4125,0.16081249999999997,1.037828638629679,1.0226019040774756,0.0,0.0,0.425,0.0,0.0,0.0,0.3971290427909306,1.095752473409016,0.7923453795687796,0.554212224979419,1.6,2.0,1.0,1.6
combined_harsh,C1.50_S1.75_I1.00,a10_minimax_v07,3.361975553879225,4.13755218046928,4.354708716574732,0.0002811584023156166,0.0016629162730260297,0.425,0.17858333333333332,1.0295824410683554,1.0133814598369761,0.0,0.0,0.425,0.0,0.0,0.0,0.3894697149828529,1.1022607293068045,0.7922010946623091,0.2478743833365607,1.5,1.75,1.0,1.25
combined_harsh,C1.50_S1.75_I1.03,a10_minimax_v07,3.3773976014522753,4.138216420046184,4.355197567769798,0.00024249489954177456,0.001467822238199426,0.425,0.17684374999999997,1.0596276901204429,1.0418936330968698,0.0,0.0,0.425,0.0,0.0,0.0,0.3894756846442112,1.0955187481572144,0.7919505893584561,0.2470716300294388,1.5,1.75,1.03,1.2725
combined_harsh,C1.50_S2.00_I1.05,a10_minimax_v07,3.3455261006771138,4.058560481000743,4.24983201530778,0.00024368400525459692,0.0014598151003890145,0.425,0.1766145833333333,1.0880749111780137,1.0709800318355525,0.0,0.0,0.4375,0.0,0.0,0.0,0.39551161437151466,1.0915508679212442,0.7919245355699137,0.5545946889615347,1.5,2.0,1.05,1.5375
