profile,controller,seed,L,V,unsafe_duration,impulse_shortfall,failure,max_p,max_a,max_h,max_abs_phi,min_m,final_I,C_U,C_R,fail_p,fail_a,fail_h,fail_phi,fail_m,fail_I
supply_stress,power_only,5029,3.073984013545805,0.026493385820181847,0.33285714285714285,0.0,1,0.8490039305525555,0.3435298696215736,0.9274056575226645,0.001621327383827023,-0.3338694619346053,1.1784288907449145,0.4690603853232666,6.6166670892593435,0,0,0,0,1,0
supply_stress,cooling_only,5000,0.40873329177924406,1.4833889635339354e-07,0.02999999999999997,0.0,1,0.8903840814512185,0.3122553610797755,1.003922617342883,0.002047367194724463,0.9181653403953721,1.2685371658803897,0.6919060009586606,5.406745153957532,0,0,1,0,0,0
supply_stress,cooling_only,5001,0.5211593413694111,0.0017045306292456834,0.48428571428571426,0.0,1,0.8904525575625671,0.32284474233004257,1.090463450688255,0.0021210733288723423,0.9181653403953721,1.2638654299900203,0.7259739659939862,4.11022970492091,0,0,1,0,0,0
supply_stress,cooling_only,5002,0.75963572396505,0.003891155980854534,0.5814285714285714,0.0,1,0.8904711141387794,0.38251932360030927,1.1289017250998317,0.0018647202147011933,0.9181653403953721,1.265513167128856,0.7528333447789424,4.399069138476162,0,0,1,0,0,0
supply_stress,cooling_only,5003,0.36949099589133716,0.0,0.0,0.0,0,0.8905220055028057,0.3865508226225341,0.9555901621730011,0.0021609167450540845,0.9181653403953721,1.2641708944959658,0.6642703985791246,4.732738323510245,0,0,0,0,0,0
supply_stress,cooling_only,5004,0.31487351443023603,2.4740294041066032e-05,0.20999999999999996,0.0,1,0.8904066611887917,0.29928846445125257,1.0191280337754816,0.0019519236832605516,0.9181653403953721,1.2640218786568271,0.7042040864552467,3.4311733547016026,0,0,1,0,0,0
supply_stress,cooling_only,5005,0.4038091701251221,3.255065553370071e-05,0.16999999999999993,0.0,1,0.890447912646916,0.3239787535925979,1.0238023432762418,0.0020698980682668966,0.9181653403953721,1.2639077466675168,0.691416814305341,5.245414834213676,0,0,1,0,0,0
supply_stress,cooling_only,5006,0.33529616658105976,0.0005001824274187307,0.28714285714285714,0.0,1,0.890666951406088,0.4562922074531046,1.075386063023121,0.0021981668238864214,0.9181653403953721,1.2607646707552103,0.7122912658760627,2.856393413279483,0,0,1,0,0,0
supply_stress,cooling_only,5007,0.35392255284202506,0.0,0.0,0.0,0,0.8906867188442992,0.4831457997132114,0.9526008854633042,0.0016590052479717378,0.9181653403953721,1.2591105662557864,0.6619329572782225,4.430719227727611,0,0,0,0,0,0
supply_stress,cooling_only,5008,0.35754617988455956,6.249629913037041e-07,0.02999999999999997,0.0,1,0.8905890745675632,0.4109413707590138,1.0079584656434983,0.0019213249122406499,0.9181653403953721,1.2603931356176645,0.6855062998981449,4.407648472116003,0,0,1,0,0,0
supply_stress,cooling_only,5009,0.4588764039824774,0.0016500891231215889,0.5042857142857143,0.0,1,0.8903975275744926,0.33009761249699204,1.0909065816551657,0.0017345654591826795,0.9181653403953721,1.2659542912605233,0.7304224553934895,2.9556600118324123,0,0,1,0,0,0
supply_stress,cooling_only,5010,0.3797023551757512,0.0,0.0,0.0,0,0.8904770679920263,0.38114720200456914,0.9149621485271985,0.0020769554548605274,0.9181653403953721,1.2660480689833944,0.646177405402727,5.009337481904115,0,0,0,0,0,0
supply_stress,cooling_only,5011,0.38208538022336436,0.0,0.0,0.0,0,0.8904784708224629,0.38878811081766673,0.9946392165389832,0.001822356173195827,0.9181653403953721,1.2650352183119906,0.6764721253420964,4.9358191030989005,0,0,0,0,0,0
supply_stress,cooling_only,5012,1.7657404770839187,0.014237957351483465,0.65,0.0,1,0.8906858067857879,0.47381541982116593,1.2279083243470525,0.002009012010801222,0.9181653403953721,1.2596465802533765,0.7991654482420822,3.6422330457431125,0,0,1,0,0,0
supply_stress,cooling_only,5013,0.8953270600922085,0.004605519492454418,0.5557142857142857,0.0,1,0.8905716112321119,0.44891235153131376,1.1491834088636657,0.001754514925825699,0.9181653403953721,1.2625836018125096,0.7559420391035667,5.671734060521069,0,0,1,0,0,0
supply_stress,cooling_only,5014,0.8051987840994741,0.004012474111127244,0.5185714285714286,0.0,1,0.8906283318103296,0.418245664357385,1.1470646439120735,0.0023550270911490132,0.9181653403953721,1.2616316999066044,0.7441093793535285,5.102589942320879,0,0,1,0,0,0
supply_stress,cooling_only,5015,0.25069159446477335,0.0,0.0,0.0,0,0.8905086494668379,0.3605928421070955,0.9080865321096403,0.002274968119147761,0.9181653403953721,1.263943171444087,0.6497932084689426,2.4146590554196963,0,0,0,0,0,0
supply_stress,cooling_only,5016,1.3702693336216132,0.010268111289460922,0.6157142857142858,0.0,1,0.8906815962968401,0.4358048946060804,1.1981680522130238,0.0023504901383281404,0.9181653403953721,1.259647699665684,0.7792739786036693,3.752068179095742,0,0,1,0,0,0
supply_stress,cooling_only,5017,0.7388387006264778,0.0036500949392687756,0.5671428571428572,0.0,1,0.8904119131498498,0.2902133346004479,1.115759572187432,0.002123480372850227,0.9181653403953721,1.264252164176226,0.7439620196739749,4.500736055296107,0,0,1,0,0,0
supply_stress,cooling_only,5018,0.312072340290265,3.499081726443644e-05,0.1528571428571428,0.0,1,0.8904360372834202,0.3491140746911419,1.0267737397781416,0.0018042349145564636,0.9181653403953721,1.2649640374163598,0.6983319245598223,3.3781374730371376,0,0,1,0,0,0
supply_stress,cooling_only,5019,0.23923883738218965,1.4314826353080178e-07,0.01571428571428568,0.0,1,0.8906935379031817,0.4647388526142771,1.005048601819447,0.002012831365868703,0.9181653403953721,1.2592746167597773,0.6842934921698828,2.0473164824372,0,0,1,0,0,0
supply_stress,cooling_only,5020,0.2635941566583433,0.0,0.0,0.0,0,0.8906376720714424,0.4324484128458622,0.9724565874764258,0.002313691203583929,0.9181653403953721,1.2615317888881716,0.6634779390796076,2.617971376848435,0,0,0,0,0,0
supply_stress,cooling_only,5021,0.4078467920950949,0.0003774152238399623,0.3385714285714285,0.0,1,0.890520362943112,0.3797098005804922,1.0580379408005955,0.0017445818795122268,0.9181653403953721,1.261058307845228,0.7111591483311819,4.5574688008972455,0,0,1,0,0,0
supply_stress,cooling_only,5022,0.38535507356619947,6.409588507355425e-06,0.07571428571428568,0.0,1,0.8905661526942223,0.40333103678210036,1.0160321483488808,0.002233655191729566,0.9181653403953721,1.2632396614369716,0.6870583765100908,4.946048788268914,0,0,1,0,0,0
supply_stress,cooling_only,5023,0.34343064289979486,1.603187498248711e-06,0.038571428571428534,0.0,1,0.8906809322394217,0.47878172705090133,1.0110802554212643,0.0019714318862251983,0.9181653403953721,1.260506933384006,0.6825749080006003,4.135106850996998,0,0,1,0,0,0
supply_stress,cooling_only,5024,0.24822503158785514,0.0,0.0,0.0,0,0.8905664749120108,0.42784274145960194,0.9936852665890928,0.0018833080949369493,0.9181653403953721,1.2626136163539852,0.6756385248574814,2.2619465323271766,0,0,0,0,0,0
supply_stress,cooling_only,5025,1.1386963328512423,0.006907491149959526,0.5842857142857143,0.0,1,0.8906976775345854,0.47141481814860764,1.1908789465842173,0.0019875419700450545,0.9181653403953721,1.259352746922244,0.7684705447163402,5.8850621782404335,0,0,1,0,0,0
supply_stress,cooling_only,5026,0.27395469501638325,0.0,0.0,0.0,0,0.8906719937628902,0.4346458894807395,0.9885568868053193,0.0023252279600902825,0.9181653403953721,1.2601646627598269,0.6703570762547009,2.797665595308862,0,0,0,0,0,0
supply_stress,cooling_only,5027,0.4884140721346632,3.03709145439947e-05,0.16142857142857137,0.0,1,0.8905085548336301,0.37430308594134637,1.0240684992429636,0.0023938389075453515,0.9181653403953721,1.2656779979637993,0.6984394418720745,6.913781846116976,0,0,1,0,0,0
supply_stress,cooling_only,5028,1.453410362886037,0.009697270445594043,0.6357142857142857,0.0,1,0.8906384049352397,0.4263318365705227,1.1981738001936961,0.0022333479775941845,0.9181653403953721,1.26062281369693,0.7802340433323436,6.552730193203278,0,0,1,0,0,0
supply_stress,cooling_only,5029,0.45055687105744724,9.848438508717137e-05,0.23285714285714282,0.0,1,0.8904918506229954,0.3502630213834104,1.035736114231314,0.0022711210583001213,0.9181653403953721,1.264284931013367,0.6998011575900145,6.014964020614544,0,0,1,0,0,0
supply_stress,pid_damping,5000,1.0907859912632154,1.0200426925121896e-07,0.03285714285714281,0.0,1,0.8903418667030556,0.27153578440064075,1.0030662763160088,0.0020469367791714882,0.9181653403953721,1.269519561653799,0.6041619628204553,19.398867965443984,0,0,1,0,0,0
supply_stress,pid_damping,5001,0.9938993657221262,0.002527502855020542,0.5071428571428571,0.0,1,0.890399737543741,0.28338874755501586,1.103245475333151,0.002120521678749571,0.9181653403953721,1.2648460189230297,0.6048424872169302,12.40361165553372,0,0,1,0,0,0
supply_stress,pid_damping,5002,1.1153212264227275,0.0048138807964543395,0.5985714285714285,0.0,1,0.8904053129661371,0.33323739249968104,1.1332882138744078,0.0018641161044431565,0.9181653403953721,1.266814236290824,0.6115520392495375,10.232454778547716,0,0,1,0,0,0
supply_stress,pid_damping,5003,0.8609633940737418,0.0,0.0,0.0,0,0.8904334242976609,0.3231256569325727,0.9445281480601168,0.002159989129633058,0.9181653403953721,1.2658630154009087,0.6110392624035296,14.775110831860715,0,0,0,0,0,0
supply_stress,pid_damping,5004,0.4046350663414209,6.003060021601419e-05,0.3014285714285714,0.0,1,0.8903599400438623,0.26246772977724725,1.0235243152104228,0.0019514655875176653,0.9181653403953721,1.2648970016126015,0.6023538973254918,5.56322453709442,0,0,1,0,0,0
supply_stress,pid_damping,5005,0.8452037198005721,8.62456844609773e-05,0.23857142857142855,0.0,1,0.8903894846794311,0.2800750870625838,1.0314270546538047,0.002069300826492928,0.9181653403953721,1.264988926389822,0.6044397375327096,14.313824076958646,0,0,1,0,0,0
supply_stress,pid_damping,5006,0.49855916359198227,0.0003966107066151184,0.30999999999999994,0.0,1,0.890535822125124,0.3802451974140988,1.0619825921245383,0.002196801173007394,0.9181653403953721,1.2629807220391351,0.6181321461465555,6.705433274023186,0,0,1,0,0,0
supply_stress,pid_damping,5007,0.5984506270187161,0.0,0.0,0.0,0,0.8905182869428879,0.39311910406387224,0.9272865372408864,0.0016576244568469525,0.9181653403953721,1.2617285182258107,0.6196326934128078,9.490481766723091,0,0,0,0,0,0
supply_stress,pid_damping,5008,0.682020211141974,0.0,0.0,0.0,0,0.890476318404632,0.34452364634316457,0.9893481475634952,0.0019202600931600231,0.9181653403953721,1.2622267495497517,0.6131404435483714,11.187842448645993,0,0,0,0,0,0
supply_stress,pid_damping,5009,0.6818356195820248,0.0021915749479125626,0.5271428571428571,0.0,1,0.8903480483234546,0.28974757949454655,1.0966502163556773,0.0017341299422695797,0.9181653403953721,1.26697121545679,0.6055093983236339,6.831524902520834,0,0,1,0,0,0
supply_stress,pid_damping,5010,0.9598266774955869,0.0,0.0,0.0,0,0.8903952945382914,0.3157857173757583,0.9026396666451548,0.00207612173497044,0.9181653403953721,1.2677974864091093,0.6097544896054697,16.75751559148986,0,0,0,0,0,0
supply_stress,pid_damping,5011,0.9944288031049109,0.0,0.0,0.0,0,0.8903946882347553,0.32690900506985704,0.991409167925151,0.0018215989502109533,0.9181653403953721,1.2666754881522038,0.6103586919138325,17.447141294442886,0,0,0,0,0,0
supply_stress,pid_damping,5012,2.1680978597166622,0.01592265713678785,0.6557142857142857,0.0,1,0.8905588316527046,0.4038287355317826,1.2263908967488055,0.0020077814996698534,0.9181653403953721,1.261799171289245,0.623287275979358,9.023493816840105,0,0,1,0,0,0
supply_stress,pid_damping,5013,1.7248797213302731,0.0051738871262737695,0.5728571428571428,0.0,1,0.8904652121524682,0.3809824730139828,1.1453817827894504,0.0017535934678738817,0.9181653403953721,1.264560778278433,0.6195554011881228,21.67159856930543,0,0,1,0,0,0
supply_stress,pid_damping,5014,1.3502832448644368,0.004736488480615889,0.5357142857142857,0.0,1,0.8905322526970793,0.3606056962372801,1.148275071903963,0.0023539671697769267,0.9181653403953721,1.2632146279717316,0.6142158953827195,15.075824354526079,0,0,1,0,0,0
supply_stress,pid_damping,5015,0.36776409337195204,0.0,0.0,0.0,0,0.890427651658406,0.3017765539196144,0.9002424104712937,0.0022740779820723395,0.9181653403953721,1.26545116828919,0.6075420004251606,4.925113865738398,0,0,0,0,0,0
supply_stress,pid_damping,5016,1.7129577025075498,0.012022288178150523,0.6271428571428572,0.0,1,0.8905725309715837,0.3757254744099369,1.2025823255814283,0.0023492899500845528,0.9181653403953721,1.2613645341260016,0.6174948106982462,7.744598451056969,0,0,1,0,0,0
supply_stress,pid_damping,5017,1.28175091798024,0.00493476279482863,0.5814285714285714,0.0,1,0.8903731700220602,0.2592212575861384,1.1287734629045723,0.0021230680592950724,0.9181653403953721,1.265011662698073,0.6023622107641035,13.356043926891125,0,0,1,0,0,0
supply_stress,pid_damping,5018,0.46869967633324644,2.7348546410517425e-05,0.16999999999999993,0.0,1,0.8903720522212063,0.3001707626335736,1.0220161001806287,0.0018036572338921328,0.9181653403953721,1.2661977699852298,0.6067282602480594,6.892383392851656,0,0,1,0,0,0
supply_stress,pid_damping,5019,0.39885821906907176,0.0,0.0,0.0,0,0.8905426481428342,0.38309226569197263,0.9846767184019439,0.00201137251698783,0.9181653403953721,1.2616278048623253,0.6186396045816671,5.502605963054767,0,0,0,0,0,0
supply_stress,pid_damping,5020,0.43809926404506916,0.0,0.0,0.0,0,0.8905147998457988,0.35786586813337684,0.9504439116628131,0.002312343074916218,0.9181653403953721,1.2636436085550153,0.6152464717646118,6.300999393842936,0,0,0,0,0,0
supply_stress,pid_damping,5021,0.8576498235047756,0.0004773125161412704,0.3814285714285714,0.0,1,0.8904312630047772,0.3244577218836964,1.0578630946010987,0.001743803400251843,0.9181653403953721,1.2625215082049128,0.6106055307983024,13.75594931461976,0,0,1,0,0,0
supply_stress,pid_damping,5022,1.0070950358452186,3.3699737679112873e-06,0.07285714285714284,0.0,1,0.8904698048863956,0.33927638467214,1.0116629788112468,0.0022326267821402364,0.9181653403953721,1.264968567580783,0.6124335919887269,17.685426401413643,0,0,1,0,0,0
supply_stress,pid_damping,5023,0.869694012467838,0.0,0.0,0.0,0,0.8905292226263425,0.3928403727960652,0.998319117438428,0.0019699956181246903,0.9181653403953721,1.2630178954523203,0.620108308167518,14.913447016686687,0,0,0,0,0,0
supply_stress,pid_damping,5024,0.37452583054705246,0.0,0.0,0.0,0,0.8904515898806922,0.3539836392152175,0.9846772680461396,0.0018822483278038505,0.9181653403953721,1.264667418235106,0.614483597727103,5.032582220032637,0,0,0,0,0,0
supply_stress,pid_damping,5025,1.5509516703215356,0.00674250765691442,0.5985714285714285,0.0,1,0.8905661275203928,0.4010160825709206,1.1725771446829834,0.0019862835563545403,0.9181653403953721,1.2614418796743423,0.6212329271633157,15.049086383948607,0,0,1,0,0,0
supply_stress,pid_damping,5026,0.4979632486190727,0.0,0.0,0.0,0,0.8905432921193078,0.3619419122092622,0.9632338740511477,0.0023238270209729873,0.9181653403953721,1.2621736478293222,0.6143147299686187,7.502006052506978,0,0,0,0,0,0
supply_stress,pid_damping,5027,1.1618286705349223,4.043384172712476e-05,0.20714285714285707,0.0,1,0.8904368960373434,0.3185568596061174,1.02391557736761,0.002393019173748088,0.9181653403953721,1.2671663580764643,0.6101162686841334,20.71524065250766,0,0,1,0,0,0
supply_stress,pid_damping,5028,2.16356340039333,0.01057360962035529,0.6442857142857144,0.0,1,0.8905384952024163,0.36867099962859645,1.1927491399983323,0.0022322928506958847,0.9181653403953721,1.262242767594174,0.6157790639994001,19.660932511158425,0,0,1,0,0,0
supply_stress,pid_damping,5029,1.2633106145910853,0.00014268340489028572,0.28428571428571425,0.0,1,0.8904238178333949,0.29990306494764885,1.0373277526735625,0.0022703688890012737,0.9181653403953721,1.2655992627917607,0.6080956825241257,22.548462751944633,0,0,1,0,0,0
supply_stress,lqr_like,5000,3.1952883495898106,0.010096547713153018,0.3185714285714285,0.0,1,0.8958549350298326,0.2529913318760013,0.9061684486328264,0.004463548589858313,-0.15175513731070817,1.2255935516903438,0.6386416645602406,41.15810490724921,0,0,0,0,1,0
supply_stress,lqr_like,5001,1.4366768164523576,3.97959524892175e-05,0.04142857142857137,0.0,1,0.8944370458999278,0.2606890861025471,0.9766691057117965,0.004921068981007004,0.10285726691816476,1.2146057257990648,0.6428376743430719,26.08259372669643,0,0,0,0,1,0
supply_stress,lqr_like,5002,1.3290266428037911,0.0,0.0,0.0,0,0.893114412413386,0.30521425540232505,0.9906247024660332,0.004581346625667239,0.26389321555634404,1.2073371795959802,0.6486046828454509,23.98611412469402,0,0,0,0,0,0
supply_stress,lqr_like,5003,1.7278972182327803,9.72631806912567e-06,0.027142857142857135,0.0,1,0.8991970305728662,0.306067047468566,0.8602134983058658,0.0059472780497959,0.1162300987099225,1.2284861717936741,0.642416264261801,31.968826671470147,0,0,0,0,1,0
supply_stress,lqr_like,5004,0.7882918872001398,0.0,0.0,0.0,0,0.8881054098910415,0.24296489434902185,0.9220082506478954,0.0033654716254870078,0.5624524059675658,1.2191942275407495,0.6378327114776536,13.214506898092178,0,0,0,0,0,0
supply_stress,lqr_like,5005,1.8581785257735448,0.00109630659130852,0.1671428571428571,0.0,1,0.8982474748831651,0.261432592683609,0.9269062733806862,0.004396018669170457,0.019284094708528536,1.223301568508908,0.6400773803658084,32.41064781139062,0,0,0,0,1,0
supply_stress,lqr_like,5006,0.884006358268662,0.0,0.0,0.0,0,0.8935351818404272,0.35369332854862323,0.9389674777566738,0.006399672480744456,0.47511074352842314,1.2117877308674352,0.6506860559296967,15.077382941654452,0,0,0,0,0,0
supply_stress,lqr_like,5007,1.1753011228562447,0.0,0.0,0.0,0,0.8961017084187591,0.37441544577572944,0.8410364420017805,0.005992240328835073,0.25416604816412636,1.223320063345992,0.6497706151580409,20.90693999649273,0,0,0,0,0,0
supply_stress,lqr_like,5008,1.4132728284333733,0.0,0.0,0.0,0,0.8909857627834534,0.323430610971715,0.8910027914258378,0.0057917509491778926,0.2144015776573808,1.2184012716158905,0.644841917859407,25.686088897229837,0,0,0,0,0,0
supply_stress,lqr_like,5009,0.8780214355827767,0.0,0.0,0.0,0,0.8938891883318726,0.2663770167693927,0.971370608124548,0.002934066467488187,0.5070477539374318,1.2146004823285543,0.6427144281660919,14.989570998991166,0,0,0,0,0,0
supply_stress,lqr_like,5010,2.1030633816659123,0.0009247761784436572,0.1414285714285714,0.0,1,0.9072861307284416,0.3018514689846234,0.8300582552157177,0.005422078124900693,0.02443843782433537,1.2365737062961943,0.6400260682843117,37.65161100329368,0,0,0,0,1,0
supply_stress,lqr_like,5011,2.513848534360428,0.005138003251192051,0.23285714285714282,0.0,1,0.9021489716828627,0.3081817247151374,0.8936480186361221,0.004064100409109053,-0.09753486988746499,1.2261363609879592,0.6425419582395584,37.43079635186623,0,0,0,0,1,0
supply_stress,lqr_like,5012,1.170618248738669,0.00047466663435498363,0.5242857142857142,0.0,1,0.8882253470420788,0.36541023988438587,1.0448964835154608,0.0065986183997230555,0.37075157391299746,1.1920463942549653,0.6621824500024203,19.814301906053732,0,0,1,0,0,0
supply_stress,lqr_like,5013,3.4819951783391607,0.011816354695110125,0.2928571428571428,0.0,1,0.8922807802955628,0.3488811030283334,0.9932647423393474,0.005809225588681505,-0.2006064973981197,1.2029832866171246,0.6547930859538371,43.38802183274761,0,0,0,0,1,0
supply_stress,lqr_like,5014,1.8055977462789263,0.00019315698446686482,0.10142857142857142,0.0,1,0.8909359669265542,0.33226926395221645,1.0013479510968077,0.00688855708675225,0.07643941444385456,1.2066351771921753,0.6510806474039801,33.12131836702888,0,0,1,0,1,0
supply_stress,lqr_like,5015,0.7268257810525423,0.0,0.0,0.0,0,0.8986054847588564,0.2872657463933954,0.827668715123292,0.005944674219972152,0.5784003146190249,1.2329363334260652,0.6382338437346315,11.983580246112318,0,0,0,0,0,0
supply_stress,lqr_like,5016,1.014150654052784,0.00022784618582520817,0.46428571428571425,0.0,1,0.8878469901377529,0.3418071862433025,1.0337938756102487,0.00783639394220007,0.4444982798172691,1.1973031954017745,0.6567915046751222,17.200154690704775,0,0,1,0,0,0
supply_stress,lqr_like,5017,1.5815149095510332,7.028628717134338e-05,0.08999999999999997,0.0,1,0.8888790824715607,0.23642789426428334,0.9968280456434707,0.003779357852783763,0.09682977921569882,1.2116176111982195,0.6421637549636694,28.9210705968233,0,0,0,0,1,0
supply_stress,lqr_like,5018,0.8927718207918184,0.0,0.0,0.0,0,0.8942964249875676,0.2794656393600476,0.9181494706425051,0.0036979893676172856,0.47983558223007783,1.2207945458793985,0.6407387036504246,15.292481601234668,0,0,0,0,0,0
supply_stress,lqr_like,5019,0.6903648228603558,0.0,0.0,0.0,0,0.8935870334421092,0.3609368546879861,0.8834713258003262,0.006011462718880368,0.6409907410304251,1.2172390207619563,0.6497474835723707,11.208306522917631,0,0,0,0,0,0
supply_stress,lqr_like,5020,0.7808551112325922,0.0,0.0,0.0,0,0.8983399721549509,0.3401686735563478,0.8624802915032673,0.00664603622902509,0.5593175518445072,1.2259925148039197,0.6458870591072892,13.033553988222687,0,0,0,0,0,0
supply_stress,lqr_like,5021,1.6418430715074273,4.653468427558692e-05,0.06142857142857139,0.0,1,0.8934377531372972,0.3012577960461766,0.9415613714450446,0.004865576209571226,0.09869929492572646,1.2139038230419408,0.6459543436369357,30.159974687049626,0,0,0,0,1,0
supply_stress,lqr_like,5022,2.486308539578928,0.004272985327090974,0.22999999999999998,0.0,1,0.8995599224034846,0.31850748889096014,0.9067129917118376,0.005387520297348521,-0.08342026456125579,1.2214184041922949,0.6455438487600411,38.59802474235644,0,0,0,0,1,0
supply_stress,lqr_like,5023,1.766748222888085,0.00016111019197566863,0.07285714285714284,0.0,1,0.8992487525304056,0.37091946675819043,0.8936256869420035,0.006028580182877131,0.06475663741205137,1.2195639272898349,0.652570533923339,32.40246193811701,0,0,0,0,1,0
supply_stress,lqr_like,5024,0.6736042141543357,0.0,0.0,0.0,0,0.8991332587156904,0.3342046202324876,0.8865972849576642,0.005345258227959049,0.6344674132272781,1.223694286550675,0.6459176752108291,10.888413582243397,0,0,0,0,0,0
supply_stress,lqr_like,5025,2.2525160897242515,0.0036513868316105243,0.20428571428571424,0.0,1,0.8880658583405403,0.36717478747703897,1.0138479407528536,0.005992289277147552,-0.0854294704497819,1.1982687837031682,0.6583239467060052,35.11425234443996,0,0,1,0,1,0
supply_stress,lqr_like,5026,0.9141711556386367,0.0,0.0,0.0,0,0.8933506705945947,0.34294566351448463,0.8723101787866763,0.007076792417797842,0.5019990888040382,1.2229700553916683,0.6456851754407162,15.700682411009868,0,0,0,0,0,0
supply_stress,lqr_like,5027,3.2201866505451786,0.00948201447268407,0.26999999999999996,0.0,1,0.9012175581926634,0.2964984601503069,0.9156771251955177,0.004699552116797432,-0.1666218209440454,1.2202866360556175,0.6438746791952832,42.8642053487543,0,0,0,0,1,0
supply_stress,lqr_like,5028,2.7973196524952466,0.005113318810434062,0.4157142857142857,0.0,1,0.8848875070230156,0.33442859770115724,1.0288019450207049,0.006829275326885328,-0.1082650653147655,1.1977408603228792,0.654401281412504,43.10215030338679,0,0,1,0,1,0
supply_stress,lqr_like,5029,3.5337269228086106,0.010476748931929137,0.31285714285714283,0.0,1,0.8950177716517478,0.2787630841365054,0.9284804913865778,0.004359004200278984,-0.1566645271073202,1.2194173490392122,0.6426782968611537,47.15032740486933,0,0,0,0,1,0
supply_stress,a10_v01,5000,6.07107079782263,0.035533468032553125,0.37571428571428567,0.0,1,0.86819706258826,0.24330166995169633,0.9003101668844568,0.0022146457274833057,-0.3841846033611892,1.2101389974801111,0.5869093085056226,48.00684265732386,0,0,0,0,1,0
supply_stress,a10_v01,5001,1.9492300927870296,0.0013667654036256579,0.1528571428571428,0.0,1,0.8651490960140787,0.23980470437973292,0.9517735250471139,0.003494454986374186,-0.027233921218770864,1.1924799721776793,0.603398004790668,33.8374790293266,0,0,0,0,1,0
supply_stress,a10_v01,5002,1.8426836626666536,7.306639052212226e-05,0.06999999999999995,0.0,1,0.866039989860768,0.2770494476133258,0.9671876312608526,0.0030066351487859576,0.09234944112458277,1.188343818970132,0.6196720647317808,34.228852213361705,0,0,0,0,1,0
supply_stress,a10_v01,5003,2.3972992582744306,0.001304095528776313,0.1528571428571428,0.0,1,0.8672892548993553,0.29144595810176815,0.8585333398829306,0.004071835029913348,-0.03225373571387247,1.2174370855499013,0.6012945825321233,42.9326157778075,0,0,0,0,1,0
supply_stress,a10_v01,5004,1.014725412888462,0.0,0.0,0.0,0,0.8644649714071492,0.23345397961486447,0.9121949689206611,0.0013625659798737395,0.38393412790043235,1.203175710416015,0.5846300108113811,17.955988214523714,0,0,0,0,0,0
supply_stress,a10_v01,5005,2.7829523107408503,0.0038582841088495106,0.20999999999999996,0.0,1,0.8661272826953179,0.2458450467172071,0.9101251173945999,0.0028650867427326386,-0.08674380045879715,1.204853108266878,0.5940106286043132,45.566435482700726,0,0,0,0,1,0
supply_stress,a10_v01,5006,1.2053150370198655,0.0,0.0,0.0,0,0.866171301974914,0.3275146803260517,0.9336971104277556,0.003283421891761603,0.2778660274082034,1.2023347668333106,0.6186694489145808,21.631622944738986,0,0,0,0,0,0
supply_stress,a10_v01,5007,1.6627151297609624,0.0,0.0,0.0,0,0.8674723457534451,0.36332241025181083,0.8573011649030436,0.002446952180832774,0.15096258729592146,1.2199597465385321,0.6042240690525301,30.837406319009123,0,0,0,0,0,0
supply_stress,a10_v01,5008,1.9085247727417234,0.00021281014720886903,0.08714285714285708,0.0,1,0.8653537235194414,0.3070062939536461,0.8880071656784374,0.0038846008633407502,0.06370370533507701,1.2095735232421394,0.6046046899686064,35.326456400542305,0,0,0,0,1,0
supply_stress,a10_v01,5009,1.1162479595474464,0.0,0.0,0.0,0,0.8664869710851535,0.24838462165939953,0.9509198018808244,0.001530425550303208,0.36153917945915326,1.1955387541179143,0.5990606704174246,19.928716509279226,0,0,0,0,0,0
supply_stress,a10_v01,5010,2.8154864028170463,0.005086968728274007,0.19285714285714284,0.0,1,0.8673825626343805,0.2908358835659016,0.8327053207325871,0.0028829563035479787,-0.11672355413957163,1.2246590183988295,0.5921622688310708,43.76714152446863,0,0,0,0,1,0
supply_stress,a10_v01,5011,3.382062201349104,0.007932622481534328,0.22999999999999998,0.0,1,0.866547816680543,0.29027319461397316,0.8896271093443212,0.0022821713424444495,-0.1606375747613217,1.2129861640309891,0.6001261445580549,49.3754944856812,0,0,0,0,1,0
supply_stress,a10_v01,5012,1.525898344595316,1.561767742830483e-05,0.2614285714285714,0.0,1,0.8654923847502588,0.31702496811477676,1.013000985801001,0.004084970855233007,0.16704933217931536,1.1738906159343159,0.6585322943813682,27.852602359524237,0,0,1,0,0,0
supply_stress,a10_v01,5013,4.970334562622295,0.021394595193147185,0.31285714285714283,0.0,1,0.8663932795957198,0.30872948441689596,0.9711739804297205,0.0033421724537361567,-0.2964479194631413,1.1863184008101135,0.6397634812175367,54.058446941281375,0,0,0,0,1,0
supply_stress,a10_v01,5014,2.834555809767504,0.004996282068888142,0.20428571428571424,0.0,1,0.8657736267351098,0.2997127563372322,0.9743090996231057,0.004215635750690846,-0.10632917041304117,1.1879565193096138,0.6269360129287334,44.19080800585886,0,0,0,0,1,0
supply_stress,a10_v01,5015,0.8682176317111103,0.0,0.0,0.0,0,0.8669852525506176,0.2839506854322691,0.8384931708239546,0.0018219359000041329,0.5012315624724432,1.2239181203606182,0.582712708079926,15.033501801902501,0,0,0,0,0,0
supply_stress,a10_v01,5016,1.4107024096209873,5.090570558385809e-07,0.08428571428571424,0.0,1,0.8646436610105034,0.30188580439564616,1.003918264290721,0.004855849330310801,0.22890498872291587,1.177724345527434,0.642202702712745,25.644219267457085,0,0,1,0,0,0
