profile,architecture,controller,mean_L,cvar90_L,worst_L,mean_V,cvar90_V,failure_rate,mean_unsafe_duration,mean_final_I,min_final_I,fail_p_rate,fail_a_rate,fail_h_rate,fail_phi_rate,fail_m_rate,fail_I_rate,worst_max_a,worst_max_h,worst_max_p,worst_min_m,cooling_scale,supply_scale,impulse_scale,resource_score
heat_150,C1.90_S1.10_I1.00,a10_minimax_v07,2.408738364603211,3.295194471995296,3.5131461852224852,1.0157154831645409e-05,0.0001015613353184225,0.11666666666666667,0.03466944444444444,1.033898835833523,1.0040765350142338,0.0,0.0,0.11,0.0,0.006666666666666667,0.0,0.27033354191508124,1.0445431415119961,0.7930803191792438,0.1252375183374883,1.9,1.1,1.0,1.0
heat_150,C1.80_S1.20_I1.00,a10_minimax_v07,2.375349117349618,3.242616568152459,3.492125989667046,1.750142156579948e-05,0.0001741482220940762,0.13333333333333333,0.04684722222222221,1.0376349583153113,1.0139149108992045,0.0,0.0,0.13666666666666666,0.0,0.0,0.0,0.2693996296396626,1.0502807160681356,0.7929776363940861,0.1836239548782631,1.8,1.2,1.0,1.0
heat_150,C1.80_S1.30_I1.00,a10_minimax_v07,2.364043078579812,3.2197256641567376,3.50762123792947,1.751111447602337e-05,0.00017424299310569551,0.13333333333333333,0.04686944444444443,1.0408350654540646,1.0239217959048537,0.0,0.0,0.13666666666666666,0.0,0.0,0.0,0.2695124570436436,1.050283774037913,0.7929777003929973,0.26993715005282864,1.8,1.3,1.0,1.1
heat_150,C1.80_S1.10_I1.00,a10_minimax_v07,2.3845988565908076,3.2431542823327826,3.469575349486071,1.7504321816146452e-05,0.00017400993642284376,0.13666666666666666,0.04695277777777776,1.0338153525819305,1.0032015937845566,0.0,0.0,0.13666666666666666,0.0,0.006666666666666667,0.0,0.26901318804540353,1.0502767327420164,0.7929775655819798,0.1252781530990676,1.8,1.1,1.0,0.9000000000000001
heat_150,C2.50_S1.00_I1.00,a10_minimax_v07,2.5975510003901374,3.5791574434728246,3.9303038738341676,3.3175587700383117e-06,3.311458679400359e-05,0.13666666666666666,0.006322222222222211,1.029158614027998,0.9935110399028244,0.0,0.0,0.006666666666666667,0.0,0.12,0.03,0.2769266271519283,1.0085630384768118,0.7935914453904936,0.07504906509526442,2.5,1.0,1.0,1.5
heat_150,C2.40_S1.00_I1.00,a10_minimax_v07,2.564088492286917,3.5337015145113453,3.853676437473941,3.465642927306674e-06,3.455185149728361e-05,0.14,0.007905555555555542,1.0291847548305797,0.994986133934336,0.0,0.0,0.02,0.0,0.11333333333333333,0.03,0.27542500939801273,1.0146249241336116,0.7935102427478632,0.07503612588402599,2.4,1.0,1.0,1.4
heat_150,C2.30_S1.00_I1.00,a10_minimax_v07,2.532521305780289,3.4859892645492976,3.779284608170807,3.821098248705554e-06,3.7957097743904844e-05,0.14666666666666667,0.010924999999999989,1.0292099125574392,0.9950130902726685,0.0,0.0,0.02,0.0,0.11,0.03333333333333333,0.273940230160531,1.0206997270205564,0.7934268463447097,0.07499887147564978,2.3,1.0,1.0,1.2999999999999998
heat_150,C2.20_S1.00_I1.00,a10_minimax_v07,2.5016348153992736,3.4409085481444186,3.7090864356333304,4.569259906822233e-06,4.547148501632148e-05,0.15,0.01364722222222221,1.0291991061819392,0.9948525345026832,0.0,0.0,0.02666666666666667,0.0,0.10333333333333333,0.03333333333333333,0.2725202216230942,1.026743284212308,0.7933419348133725,0.07492816516105365,2.2,1.0,1.0,1.2000000000000002
heat_150,C2.10_S1.00_I1.00,a10_minimax_v07,2.4720547069393994,3.39168366607947,3.6637260336265545,6.033803280846019e-06,5.994567806067856e-05,0.16333333333333333,0.01887777777777776,1.0292000150080662,0.9950087509371158,0.0,0.0,0.056666666666666664,0.0,0.10333333333333333,0.023333333333333334,0.27119898018977845,1.032753398828105,0.7932555996897859,0.07363353875145959,2.1,1.0,1.0,1.1
heat_150,C2.00_S1.00_I1.00,a10_minimax_v07,2.4441901985977075,3.344439255453696,3.609229321971705,8.685733381071059e-06,8.566401710551085e-05,0.18666666666666668,0.02715833333333332,1.0292353393711273,0.9956049460276725,0.0,0.0,0.07666666666666666,0.0,0.09333333333333334,0.03666666666666667,0.26993620967662024,1.0386988131169277,0.7931689784291269,0.07080313053670763,2.0,1.0,1.0,1.0
heat_150,C1.90_S1.00_I1.00,a10_minimax_v07,2.418078038359246,3.295893749280889,3.532013790022446,1.310209856430609e-05,0.00012799856292395375,0.21,0.03824999999999998,1.0293235837384433,0.9956367333012509,0.0,0.0,0.11,0.0,0.09,0.03333333333333333,0.2687236402265077,1.04453890389601,0.7930802416981488,0.06760453458511399,1.9,1.0,1.0,0.8999999999999999
heat_150,C1.80_S1.00_I1.00,a10_minimax_v07,2.3936445165933904,3.2461472669331934,3.4640677063170964,2.0374570287183432e-05,0.00019523247071021662,0.22333333333333333,0.05025277777777776,1.029435346296787,0.9946096697716744,0.0,0.0,0.13666666666666666,0.0,0.08666666666666667,0.04,0.2675165027542603,1.0502715299575631,0.792977487206169,0.06452517571790961,1.8,1.0,1.0,0.8
